2026-02-28 20:33:11,853 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-02-28 20:33:12,172 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-02-28 20:33:25,330 - INFO - main - stageData Ingestion stage initiated
2026-02-28 20:33:25,333 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 20:33:25,333 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 20:33:25,334 - INFO - common - created directory at:artifacts
2026-02-28 20:33:25,334 - INFO - common - created directory at:artifacts/data_ingestion
2026-02-28 20:33:25,334 - INFO - data_ingestion - File already exists
2026-02-28 20:33:25,426 - INFO - main - stageData Ingestion stage initiated
2026-02-28 20:33:25,429 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 20:33:25,432 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 20:33:25,435 - INFO - common - created directory at:artifacts
2026-02-28 20:33:25,436 - INFO - common - created directory at:artifacts/data_ingestion
2026-02-28 20:33:25,436 - INFO - data_ingestion - File already exists
2026-02-28 20:33:25,448 - ERROR - main - [Errno 22] Invalid argument: 'artifacts\\data_ingestion\\samsum_dataset\\test\\data-00000-of-00001.arrow'
Traceback (most recent call last):
  File "E:\textsummarizer\main.py", line 10, in <module>
    data_ingestion_pipeline.initiate_data_ingestion()
  File "E:\textsummarizer\src\textSummarizer\pipeline\stage_1_data_ingestion_pipeline.py", line 15, in initiate_data_ingestion
    data_ingestion.extract_zip_file()
